stun,v.使震惊，使晕倒，把…打晕；给（某人）以深刻印象 ，使深深感动n.晕眩，打昏，惊倒
primary,adj.（教育）初级的，初等的，小学的；最初的，最早的；首要的，主要的，基本的 n.（美国）初选
prime,adj.最初的，第一的，原始的；首要的，主要的，基本的；最好的，第一流的，上乘的；典型的，有代表性的 n.初期，最初；青春，壮年；全盛时期 v.事先指点；为…提供消息（事实）等；把…准备好
primitive,adj.原始的，上古的，早期的；简单的，粗糙的，落后的；原始本能的
principal,adj.最重要的，主要的 n.负责人，校长；资本，本金；主要演员，主角；当事人；委托人
principle,n.原理，原则，法则；工作原理，定律；行为（道德）准则，规范；信条
psychiatry,n.精神病学，精神病治疗法
psychology,n.心理学，心理，心理特征
liability,n.责任，义务；债务；倾向
liable,adj.(for)负有（法律）责任的，有义务的；(to)会…的；有…倾向的; 易出问题的，易患病的；(to)有…危险的，可能遭受…的
liberal,adj.不严格的，不精确的；(政治或经济上)自由的，支持（社会、政治）变革的；慷慨的，大方的；心胸宽阔的，开朗的.n.宽容的人，开明的人，支持变革的人
liberate,vt.解放，释放，使自由
license licence,n.许可证，执照；随便，肆意行动 vt.准许，认可
innocent,adj. (of)清白的，无罪的；无害的；无辜受害的，成为牺牲品的；天真的，单纯的
innovation,n.革新，改革，创新；新方法，新技术，新思想
evidence,n.形迹，迹象；根据，证据
evident,adj.明显的，明白的
evil,adj.邪恶的，罪恶的，道德败坏的；坏的；讨厌的 n.邪恶，罪恶，罪行；祸害
environment,n.环境，外界，客观环境；自然环境，生态环境
enterprise,n.事业心，进取心；事业，规划；企(事)业单位
entertain,v.招待，款待；使…娱乐，使有兴趣
entertainment,n.招待，款待；娱乐；文娱节目，娱乐性表演
必考词Unit8,
addict,vt.使沉溺，使上瘾； n.有瘾的人
add,vi. (to)加，增加；补充说，又说
addition,n.（增）加，加法；增加的人或物
additional,adj.附加的，另外的，额外的
address,n.演说；地址，住址 vt.向…作（正式）讲话，对…说话；称呼；对付，处理
adequate,adj.足够的，充分的；恰当的
adjust,v.调节，调整；校正；适应
administration,n.管理，经营；政府，行政（机关）
admire,v.钦佩，羡慕；夸奖
admission,n.允许进入，接纳；承认；入场卷，入场费
admit,v.让…进入，接纳；承认
adapt,v.（使）适应；改编
adopt,vt.采用，采纳；正式通过，批准；继承；收养
adult,adj.成年人的，成熟的 n.成（年）人
brace,n.托架，支架 v.支撑，加固；使绷紧；使防备，使做好准备，使经受锻炼；做好防备
brain,n.大脑；脑力，头脑，智能
branch,n.（树）枝，分支；分部，分店；（学科）分科，部门；支流，支脉
brand,n.商标，标记，牌子 vt.打火印，打烙印；使铭记
toss,v.扔，抛，掷；摇摆，颠簸
total,n.总数，总计 v.总计，合计，总共 adj.总的，全部的，完全的
touch,v.触，碰，摸；感动，触动；涉及，论及 n.触动，碰到，触摸；少许，一点儿
tough,adj.坚韧的，牢固的；强壮的，吃苦耐劳的；强硬的，顽固的； 艰苦的，棘手的；粗暴的，粗鲁的
treat,v.对待，处理；治疗；论述，探讨；款待，请客 n.款待，请客
treaty,n.（国家之间的）条约，协定
trend,n.倾向，趋势；时髦，时尚
vice,n.不道德行为，恶习；台钳，老虎钳 adj.副的
vicious,adj.邪恶的，恶毒的，凶残的，堕落的
victim,n.牺牲品，受害者
click,n.咔嗒声 v.发出咔嗒声；很快成为好朋友；为（某人）所喜爱；突然明白或理解
client,n.顾客；（诉讼）委托人；当事人
cling,v.坚持；粘着；依附
close,v.关，闭；结束；终止 n.结束，了结 adv.接近地，紧密地 adj.(to)近的，接近的；势均力敌的，难分高下的；仔细的，详细德；严密的，紧密的
closet,n.壁橱，储藏室；adj.秘密的 v.把某人关在房间里（作私人会晤）
code,n.代码，密码；法典，法规，法则
personal,adj.个人的，私人的；人身的，涉及个人的；亲自的，本人的
personality,n.人格，个性
personnel,n.全体人员，全体职员；人事（部门）
form,n.形状，形式；表格 v.组成，构成；形成
formal,adj.正式的；形式的
format,n.设计，安排，样式 vt.使格式化
formation,n.形成，构成
former,adj.以前的，在前的 pron.前者
formidable,adj.令人敬畏的，可怕的；引起恐惧或不安； 难以应付的，难以克服的
formula,n.公式，程式
formulate,vt.规划（制度等），构想出（计划、方法等）；系统地阐述；用公式表示
fortunate,adj.幸运的，侥幸的
fortune,n.命运，运气；财产
guide,"n.导游，向导，指导者；指南；入门；手册；路标 v.指引,指导"
guidance,n.引导，指导
guideline,n.指导方针；指导原则；准则；参考
guild,n.（行业）协会；（中世纪的）行会，同业公会
guilt,n.罪责，内疚
guilty,adj. （of）有罪的；内疚的
recognition,n.认出，辨认；承认
recognize recognise,v.认出，识别；承认，认可；明白，认识到
recommend,vt.推荐；称赞；劝告，建议
recover,v.追回，重新得到；恢复，康复
recovery,n.恢复，痊愈；重获
recruit,v.招募（新兵），招收（新成员） n.新兵，新成员
sell,v.出让，转让；出售，售卖 n.让人失望的东西
send,v.发送，传达，转致；派遣，打发，安排去；使快速移动；使做出（某种反 应）；使表现出（某种行为）
senior,adj.年长的；资格老的，地位较高的；（比赛）成人的；高水平的 n.（大学）四年级学生，毕业班学生；较年长的人；比...大....岁的人；上级，上司
smart,adj.聪明的，伶俐的；有力的，猛烈的；帅气的，整齐的，漂亮的，时髦的 v.（使）剧痛，（使）刺痛
smell,n.气味，臭味；嗅觉 v.嗅，闻到；有某种气味
soak,v.湿透，浸湿，浸泡；渗透，湿透
soar,vi.高飞，翱翔；耸立；飞涨；猛增，剧增 n.高飞范围；高涨程度；高飞，飞升
sociable,adj.好交际的，友善的，合群的 n.联谊会，联欢会
social,adj.社会的；交际的
socialism,n.社会主义
society,n.社会；社团，协会，学会
sociology,n.社会学
soluble,adj.可溶的
solution,n.解答，解决办法；溶液，溶解
solve,vt.解答，解决
detach,vt.拆卸，（from）使分开，使分离
detail,n.细节，详情 vt.详述
detain,vt.拘留，扣押；留住，耽搁
必考词Unit9,
shadow,n.影子，阴影；暗处，阴暗；虚幻的事物，失去实质的事物；形影不离的人（物）
shade,n.荫，荫凉处；遮光物，灯罩 v.为...遮阳，荫蔽；隐瞒，掩饰
sort,n.种类，类别 v.分类，整理
soul,n.（人类整体的）精神（状况），精力； （某种类型的）人；灵魂，心灵，心
sound,adj.健康的，健全的，完好的；可靠的，牢固的；正确的，明智的；彻底的，充分的
sour,adj.酸的，酸味的；易怒的，尖酸刻薄的
source,n.河流的源头，发源地；来源，出发
advance,v.使向前移动；促进；提出（建议等），提高（重要性、价格等）；使（未来事件）提前发生; （作为赊账）预先发放；n.前进，进展；（数量、价格、价值等的）增长，增加；预先提供，预付
advanced,adj.高级的，先进的
advantage,n.有利条件，优点；（尤指采取某一步骤而带来的）好处，利益
advice,n.劝告，忠告，意见
advise,v.劝（忠）告；建议；通知
advisable,adj.可取的，适当的
advocate,vt.拥护，提倡，主张 n.拥护者，提倡者，鼓吹者
aesthetic esthetic,adj.美学的，艺术的，审美的
affair,n.事情，事件；事务，业务，事态
affect,v.影响；（悲伤的）感觉，感动
affection,n.爱，喜爱；感情；疾病，病情
affiliate,v.使隶属（或附属）于，使成为会员 n.成员，附属机构，分公司
affirm,vt.断言，肯定；（在法庭上）证实，宣誓说实话
afford,v.负担得起，买得起，花得起（时间）；供给，给予
breach,v.（在防御工事等上）打幵缺口 ；违反，违背 n.违反（法规、协议、职责等）；破坏，中断；裂口，缺口
break,n.打断，中止；休息时间 v.打破，折断，弄坏；使中止，打断；破坏，违反
breakdown,n.倒塌，损坏，故障；垮掉，衰竭
breed,v.养育，培育；（使）繁殖；酿成，产生
brevity,n.简洁，简练；短暂
coincide,vi. （with）相符，相一致；同时发生
collapse,vi.倒坍，崩溃，瓦解；（因精疲力竭等原因）倒下，（健康等）垮掉；突然失去价值，暴跌 n.倒塌，崩溃，瓦解
colleague,n.同事，同僚，同盟
collect,v.收集，搜集；领取，接走；收（税等）；聚集，堆积
collection,n.收藏（品），收集（物）
collective,n.集体 adj.集体的，共同的
collide,vi.碰撞，互撞；冲突，抵触
column,n.圆柱，柱状物；（报刊中的）专栏
combat,v.战斗，搏斗 n.战斗，搏斗
combine,n. (with)（使）结合，（使）化合
command,n.命令，指令；统帅，指挥（权）；掌握 ，运用能力 v.命令；指挥，统帅
commend,vt.表扬，称赞；托付，委托
comment,n.评论，意见 vi. （on/about）发表意见，评论
commerce,n.商业，贸易（化）
commercial,adj.商业的，贸易的
commission,n.委员会；委托，委托（书），代办；佣金，手续费
commit,vt.把…交托给，提交；犯（错误），干（坏事）
committee,n.委员会，全体委员
commodity,n.商品，物品
common,adj.普遍的，常见的；共同的，公共的 n. （in）公用，公有；公用草地
communicate,v.传达，表达；交流；通讯，通话
communication,n.通讯，传达，交流；通讯系统；交通（工具）
communism,n.共产主义，共产主义学说
community,n.社区，同一个地区的全体居民；共同体
detect,vt.查明，测出，发现，察觉； （当场）发现（某人在干坏事）
deteriorate,v.（使）恶化，（使）退化
determine,v.决定，决心；确定，限定
develop,v.发展，开发；（照片）冲洗，显影；发育，生长
device,n.装置，设备；方法
divise,vt.设计，发明
ensure,vt.确保，保证，担保；保证给予
entail,vt.使（某事物）必要，牵涉，需要，带来，引起；限定（地产）继承人 n. ＜律＞ （地产的）限定继承
indeed,adv.确实，实在；真地
independence,n.独立，自主
independent,adj.独立的，自主的；私营的；无党派的
index,n.索引；指标，标志；指数 v.附以索引，编入索引
mere,adj.仅仅的，只不过；存粹的；极小的；极不重要的
merely,adv.仅，只，不过
plausible,adj.（论点）等貌似有理的，（说法等）似乎有道理的；（指人）能说会道的（尤指行骗），花言巧语
plea,n.恳求，请求；答辩，辩护；辩解，托词，借口
plead,v.恳求，请求；答辩，辩护；以...为理由，以...为借口（尤指因未做某事或做错某事）
plot,n.小块土地；情节；阴谋，秘密计划 v.絵制，标绘；密谋，策划
policy,n.政策，方针
polite,adj.有礼貌的，客气的；有教养的，文雅的
political,adj.政治的
politician,n.政治家，政客
politics,n.政治，政治学；政纲，政见
poll,n.民意检测；投票，投票结果；政治选举，大选 v.对…进行民意测验；获得（选票）
ponder,v.沉思，考虑；衡量，估量；回想，回顾
必考词Unit10,
brisk,adj.兴隆的，繁忙活跃的；轻快的，生气勃勃的
brief,adj.短时间的，短暂的；简短的，简洁的
browse,v.浏览；吃草，放牧 n.浏览；嫩草，嫩叶，嫩枝，嫩芽
aggravate,vt.加重，加剧，恶化
aggregate,n.总数，合计 adj.（只用于名词前）总数的，总计的 v.（常用被动态）总计，合计
aggressive,adj.好斗的，侵略的；积极进取的，活跃有为的
agitate,v.搅动(液体等)；使激动，使狂躁
agreeable,adj.易相处的；同意的；惬意的，令人愉快的
aid,vt.援助，帮助 n.援助，救济；助手；辅助物，辅助设备
aim,n.目标，目的 v. (at)目的在于，旨在，以…为目的；瞄准，针对
alarm,n.惊恐，忧虑；警报，警钟，报警器 vt.使惊恐，使忧虑；向…报警，使警觉
alien,adj.陌生的；外国的，异域的；(to)不相容的，格格不入的； (from)性质不同的，异己的 n.外国人，外侨；外星人，外星生物
alienate,v.排斥，疏远；使不友好；离间；使格格不入；使疏远
allocate,vt.分配，分派，把…拨给
allow,vt.允给，准许，允许；承认
alter,v.改变，更改
alternate,v.交替，轮流 adj.交替的，轮流的
alternative,adj.两者挑一的；可供选择的 n.可供选的事物，替换物，抉择对象
comparable,adj.（常与with或to连用）可比较的，比得上的，类似的
comparative,adj.比较的，相比的；相比之下的，相比而言的，相对的
compare,"v. (with,to)比较，对照；(to)把…比作"
comparison,n.比较，对比，比喻，比拟；比较起来
compel,vt.迫使，强迫
compensate,v.补偿，赔偿
compete,vi.比赛，竞争
competition,n.比赛，竞争
competitive,adj.比赛的，竞争的
competent,adj.有能力的，能胜任的；不错的（但并不出色）
compile,vt.收集；汇编，编制，编纂
complain,"vi. （about,of）抱怨；申诉"
complaint,n.抱怨，诉苦；疾病
complement,vt.补充，补足 n.补足（物）；余数；补语
complete,vt.完成，结束 adj.完全的，完整的；彻底的；完成的，完结的
complex,adj.复杂的，费解的；合成的，综合的 n.综合体，集合体
complicate,vt.使变复杂
complicated,adj.错综复杂的，麻烦的
comply,"vi. （with）遵从,顺从，服从"
compliment,n.问候，致意；称赞，恭维 vt.称赞，恭维
differ,vi. （from）与…不同；（with）与…意见不同
difference,n.差别，不同（之处），变化（之处）；差，差额；意见分歧，不和
diffuse,v.扩散（气体、液体等）；传播，散布 adj.弥漫的，四散的；（文章等）冗长的，漫无边际的
emphasis,n.强调，重点
emphasize emphasise,vt.强调
employ,vt.雇用；用，使用
employee,"n.雇工,雇员"
employer,n.雇主
employment,n.雇用，使用；工作，职业
enable,vt.使能够，使成为可能
encounter,v.冲突，交战；意外的（地）意见，遭遇 n.意外；遇见（尤指敌对的）
encourage,v.鼓励，支持；发展，激励，促进
end,n.端，梢；末端，结束 v.终止，结束
endeavor  endeavour,v. (to)努力，尽力 n.努力，尽力
endorse,v.（公开）赞同，支持，认可；（在支票背面）签名；（在驾驶执照上）记录违章事项；（在广告中）宣传，代言（某一产品）
indicate,vt.指出，指示；迹象，暗示
indication,n.指出，指示；迹象，暗示
indicative,adj. (of)指示的，暗示的
outrage,n.伤害，虐待，暴行，侮辱；愤怒 vt.凌辱；引起…义愤；违反；违法；强奸
outset,n.开始，开端
outside,n.外部，外表；周围，外围 adj.在外面的，向外的；不相关，可能性小的 prep.在…外面；向...外面；离开，不在；不属于…范围之内 adv.在外面，向外面；在户外
outward,adv.向外，在外 adj.向外的；外面的，外表的
special,adj.特殊的，专门的
specialist,n.专家
specialize specialise,v.专攻，专门研究；专注于；以…闻名
specialty speciality,n.特制品，特产；专业，专长
species,n.（物）种，种类
specific,adj.明确的，具体的；特定的，特有的
specification,n.详述，明确；规格，说明书，规范
specify,vt.具体指定，详细说明
speculate,"v. (on,upon,about)推测，推断；投机"
必考词Unit11,
perform,v.演奏，演出，表演；做，执行，完成；工作，表现
performance,n.执行，履行，做；表演，演出；演技；表现；行为；业绩
period,n.周期，一段时间；时期，时代；学时，课时；句点，句号
periodical,adj.周期的，定期的 n.（学术）期刊，杂志
perish,v.死亡，丧生；毁灭，消亡；（食物等）腐败，腐烂；（物质或材料）老化，脆裂
perpetual,adj.永恒的；反复的；没完没了的
perplex,vt.使困惑，使茫然；使复杂化，使难办
perspective,n.观点，看法；判断力，洞察力；透视图；远景，景观
pessimistic,adj.悲观（主义）的
optimistic,adj.乐观的，乐观主义的
optimum,adj.最适宜的，最有利的
option,n.选项，选择；可选择的事物；选择权； 买卖的特权，（未来的）买卖选择权；选修课
optional,adj.可以任选的，非强制的；选修的
organ,n.（官方的）机构，机关；（人体或动植物的）器官；风琴，管风琴
organic,adj.器官的，器质性的；有机物的；生物的；有机的，绿色的；（变化或发展）逐渐的，自然的，演进的
organism,n.生物（体），有机体；（尤指）微生物；有机组织，有机体系
organization organisation,n.团体，机构；组织；组织性，系统性
organize organise,vt.组织，筹备；整理，使有条理；安排，分配；规划，管理
enhance,vt.提高（价格、质量、吸引力），增加，增强
enlarge,v.扩大，放大，增大；扩展，扩充
enlighten,vt.启发，使摆脱偏见（或迷信）；教育，使获得教益
rake,n.（长柄）耙，耙机，耙状物；放荡的人，浪子，流氓 v.耙，梳理；大量搜索，翻检
rare,adj.稀少的，珍贵的；稀薄的，稀疏的
rarely,adv.很少，难得，非常地
rate,n.比率，率；速率，速度；（税收、利息的）费率；价格，费用；等级，品级 v.评估，估价；定级，列为
ratio,n.比，比率；比例
rational,adj.理性的，合理的
reach,v.抵达，到达；伸手，够到，触到 n.能达到的范围；影响范围；波及范围
react,vi.反应，起作用
realistic,adj.现实（主义）的；明智的；能实现的
reality,n.现实，实际（情况）；真实的事物，事实
realize realise,vt.认识到，了解到；理解，领会；实现，将…变为现实
select,vt.选择，挑选，选拔；（在计算机屏幕上、从菜单中）选定，选取 adj.精选的，选择的，优等的；一流的，只为富人（或上层人士）而设的
selection,n.选择，挑选，选拔；精选物；入选者
sense,n.感觉，感官，官能；观念，意识；判断力，鉴赏力；见识，智慧；道理，合理性；意义，含义   v.感觉到，意识到，察觉到
sensation,n.（身体上的）感觉，知觉； 感觉能力，知觉能力；激动；轰动，轰动一时的事情
sensible,adj.明智的，合情理的；可注意到的，明显的
sensitive,adj.敏感的；易受伤害的；艺术感觉好的；灵敏的，灵敏度高的；体贴的，善解人意的
separate,adj.分开的，分离的；单独的；不同的；不相关的 v.把…分开，隔开
sequence,n.先后，次序，连续；一系列，一连串
serial,adj.连续的；连续广播的，连载的；顺序排列的 n.连载小说，连续电视；定期刊物
series,n.连续，一系列
serious,adj.严肃的，庄重的；严重的，危险的；认真的
toast,n.烤面包，吐司；祝酒（词），干杯 v.烘，烤；向…祝酒
together,adv.共同，一起；合起来，集拢地
token,n.表示，标志，象征，证明，信物；纪念品；礼卷，代价卷，筹码，专用辅币 adj.象征性的
tolerance,n.容忍，耐性
tolerant,adj.容忍的，宽容的
tolerate,vt.容忍，默许
accumulate,v.积累，积攒，积聚
accuracy,n.准确性
accurate,adj.准确的，正确无误的
accuse,vt.（of）指控，指责
achieve,v.（凭长期努力）达到（某目标、定位、 标准）；完成，成功
acknowledge,vt.承认，供认；对…表示感谢
cheer,v.喝彩，欢呼；鼓舞，鼓励 n.喝彩（声），欢呼（声）
chemical,adj.化学的，关于化学的；用化学方法的 n.化学制品，化学药品
cherish,vt.珍爱，珍视；爱护，关心；抱有，怀有（希望、想法、感情等）
chip,v.打破；切削（某物） n.（土豆等的）薄片；碎屑；集成电路块
choice,n.选择（机会），挑选；供选择的种类，选择项；入选者，精华 adj.精选的，优质的
choose,v.选择，挑选；喜欢，愿意
board,n.板，木板；理事会，委员会；伙食；膳食费用 v.上船（车，飞机）
boast,"n.自吹自擂，自夸的话；引以为豪的事物（或原因） v. （of,about）自吹自擂，夸耀，吹嘘；以拥有…而自豪；有，包含"
bonus,n.奖金，红利，补贴；额外的好处，意外收获
boom,n.低沉有回响的声音；（经济、工商业等）繁荣期，迅速发展；（城镇等的）兴起 v.暴涨，激增；迅速发展，繁荣；发出隆隆声
boost,v.往上推；增加，提高 n.增加；帮助，鼓励
verbal,adj.用言辞的，用文字的；口头的；动词的
verdict,n.判断，裁定；（on）定论，意见
verify,vt.证明，证实；查对，查清
verse,n.韵文，诗；诗节，诗句
version,n.形（式），版本；变化形式；译文，译本；翻译；说法，看法
vessel,n.船，舰；容器，器皿；管，血管
必考词Unit12,
acclaim,n.喝彩，欢呼；（尤指对艺术成就的）称誉，高度评价； vt.称赞，赞扬
accommodate,vt.使适应，使符合一致；调和（分歧等）；帮助，给…提供方便；向…提供住处（或膳宿）；容纳，接纳
accommodation,n.住宿，住宿；膳宿供应
accompany,vt.陪伴，伴随；为…伴奏（或伴唱）
accomplish,vt.达到（目的），完成（任务），实现（计划、诺言等）；做到，做成；走完（距离等），度完（时间）
account,n.账，账目，账户，账单；(of)描述，叙述 v.认为，视为；(for)说明，解释，(for)占（一定数量或比例）
accountant,n.会计（员），会计师，账房，出纳
bias,n.偏见；偏重 vt.使有偏见，偏向
bid,v.祝愿；命令，吩咐；出价，投标
bill,n.账单；招贴，广告；法案；单子，清单，（人员/职称等的）表；钞票
billion,num.（美）十亿，（英）万亿
birth,n.出生，分娩；出身，血统
charge,v.要（价），收（费），使充电，使充满；控告 ，指控n.负荷，电荷；价钱，费用
charm,n.美貌，妩媚；魅力，魔力 v.使陶醉，迷住；对…施魔法
chase,n.追逐，追求 vt.追逐，追求
demand,vt.要求，查问 n.要求，请求
democracy,n.民主，民主制，民主国家
democratic,adj.民主的
demographic,adj.人口统计学的，人口统计的
demonstrate,v.论证，证明；（用实验、实例等）说明，教，表明；示范，宣传（产品的）用法（或优点）；游行，示威
denote,vt.表示；是…的标志；意思是
denial,n.否认；拒绝，拒绝给予
deny,vt.否定，否认
department,n.部，局，处；系，学部
depend,vi.取决于，依靠
dependent,adj.依靠的，依赖的；取决于…的
deposit,v.使沉积；存放；将（钱）存入银行，付（保证金） n.沉淀物；存款；保证金
depress,vt.使沮丧，使消沉；使不景气，使萧条；按下，压下
emerge,v.出现，浮现
emergency,n.紧急情况，突然事件，非常时刻
eminent,adj.（指人）著名的，杰出的，卓越的；（指品质、特性）明显的，突出的
emotion,n.情绪，情感
fear,vt.害怕，畏惧 n.害怕，担心
fearful,adj.担心的；可怕的
feature,n.特征，特色；特写
federal,adj.联邦的
federation,n.同盟，联邦，联盟，联邦政府
feed,v.喂养，饲养；向…提供
feedback,n.反馈，反馈的意见
feeling,n.感情，心情，知觉，同情，爱
fertile,adj.肥沃的，富饶的，能繁殖的
goal,n.目的，目标；守门员，球门；进球
goods,n.商品，货物，财产
govern,v.统治，管理；决定，支配；抑制，控制
government,n.政府，内阁；管理，支配；政治，政体
governor,n.总督，州（省）长；主管人员，理事
gradual,adj.逐渐的，逐步的
graduate,v.（使）（大学）毕业，获学位 adj.有学位的，毕业的，研究生的 n.（大学）毕业生，获（学士）学位者
grand,adj.盛大的，豪华的；重大的，主要的，最重要的
grant,vt.同意，准予；授予，给予
heap,n.（一）堆，大量，许多 vt.堆积，大量地（或慷慨地）给予，装满
heal,v.治愈，愈合；调停，止息，消除，克服
health,n.健康，健康状况；卫生
healthy,adj.健康的，健壮的；有益健康的，卫生的
hesitate,v.犹豫，踌躇；含糊，支吾
highlight,vt.使显著，使突出，强调；对（某事物）予以特别的注意；将（部分头发）染成浅色使之有光泽 n.最有意思或精彩的部分
highland,n.高地，高原 adj.高原的
highly,adv.高度地，很，非常；赞许地
immediate,adj.立即的，即时的；直接的，最接近的
immense,adj.广大的，巨大的
immerse,vt.(in)使浸泡，(in)使沉浸在，使专心于 
immigrant,n.（从国外来的）移民，侨民
imminent,adj.（尤指不愉快的事）即将发生的，临近的
immune,adj.免除的，豁免的；可防止的，不受影响的；免疫的，有免疫力的
likely,adj.很可能的，有希望的 adv.大概，多半
likelihood,n.可能性
likewise,adv.同样地，照样地，又，也，而且
self,n.个性，自我，本身，自己；（自己的）通常的行为方式，本来面目，惯常心态；个人利益；私心
selfish,adj.自私的，利己的
必考词Unit13,
beam,"n.（光线的）束,柱；（横）梁，桁条 v.微笑；发光，照射"
become,v.成为，变得；适宜，同…相称；使（人）显得漂亮，使好看
deprive,v. （of）剥夺，使丧失
derive,v.取得，得到；追溯…的起源（或来由）
describe,vt.形容，描述
description,n.描述，形容；种类，类型
deserve,vt.值得，应得
design,v.设计，絵制 n.设计；图样
designate,vt.指明，标明；指定，指派
desirable,adj.称心的，合意的
desire,vt.希望，渴望 n.愿望，欲望，要求
flaw,n.裂缝；缺陷，缺点
flexible,adj.柔韧的；易弯曲的；可变通的
fling,"v.（用力）扔,掷，抛，丢"
flourish,n.流畅的曲线（尤指书法或装饰方面的）；明显的大动作或手势（以引起注意）;炫耀 v.茂盛，繁荣，兴旺；挥舞，舞动；炫耀
grow,v.成为，增长；生长，成长；种植，栽种
grown-up,adj.成熟的，成人的 v.成年人
growth,n.生长，增长，发展
hinder,v.妨碍，阻止
hint,n.暗示；建议；线索，细微的迹象 v. （to）暗示，示意
hitherto,adv.到目前为止，迄今
impact,n.冲击，撞击；影响，作用 vt.压紧；对某事物有影响
impair,vt.削弱，减少；损害，损伤
impart,vt.给予，传授；告知，透露
implement,vt.实施，执行，贯彻 n.工具，器具，用具
implication,n.含意，暗示
implicit,adj. (in)不言明的，含蓄的；无疑问的，绝对的
imply,vt.意指，意味着，暗示
import,v.进口，输入 n.进口；进口商品，进口物资；(of)要旨，含意，意思
importance,n.重要性，重大
important,adj.重要的，重大的；有权利的
impose,"v. (on,upon)征税，加（负担.惩罚等）于;把…强加于；利用，占便宜"
impress,v. (on)印，盖印；留下印象；使钦佩；铭记 n.压痕，印记
impression,"n.印象,感想；盖印，压痕；(书籍)一次印刷，印数"
impressive,adj.给人深刻印象的，感人的
improve,v.改善，增进，提高
impulse,n.推动，驱动；冲动，一时的念头
limit,n.界限，限度，范围 v.限制，限定
limitation,n.限制，局限性
limited,adj.有限的，被限制的；(企业等)有限责任的
origin,n.起源，由来；出身，血统
original,adj.最初的，原始的，原先的；新颖的，有独创性的 n.原物，原作，原文
originate,v.发源，产生，引起；开创，发明
petition,n.请愿，请愿书；（向法院递交的）申请书；正式的请求 v.向…请愿；正式的请求，要求
phase,n.阶段，时期；相，相位
phenomenon,n.（自然的、社会的、历史的）现象；非凡的人、物或事
philosopher,n.哲学家，哲人
philosophy,n.哲学
phrase,n.短语，词语，习语
physical,adj.自然科学的，物理的；肉体的，身体的; 物质的，有形的
physician,n.医师，内科医生
pierce,vt.刺入，刺穿，穿透；（以目光、洞察力等）看透，识破
corporate,adj.（只用于名词前）公司的，社团的；组成公司（或团体）的，法人的；全体的，共同的
corporation,n.公司；法人，法人团体
reason,n.理由，原因；道理；理性，理智 v.（out）推理，推论;（with）说服，评理；讨论，辩论
reasonable,adj.合理的，有道理的，通情达理的
recent,adj.新近的，近来的
serve,v.服务，履行职责；接待（顾客）或为顾客取来（货物）；有用，起作用；满足，符合
servant,n.仆人，用人，佣工；雇员（尤指忠心耿耿的）；忠于某人（事）的人
service,n.服务，帮助；公共设施，公共事业；维修，保养；行政部门，服务机构 vt.维修，保养
set,v.放置；确定，决定；树立，创造；校正，调整；落山，下沉 adj.约定的，规定的，指定的；固定不变的，习惯的 n.一套，一副，一组；电气（或电子）器械（如收音机、电视机、电话机、发报机、收报机等）
setback,n.挫折，退步；（病的）复发；延迟，阻碍
setting,n.安置，安装；环境，背景
settle,vi.安定，安顿；停息，定居；解决，调停
settlement,n.解决，决定，调停；移民地，新住宅区
several,pron.几个，数个，一些 adj.各自的；分别的
severe,adj.严厉的，严格的；剧烈的，严重的
shape,n.形状，外形；体形，身段；（尤指健康）状况；种类 v.使成形，塑造；形成，决定
share,n.一份，份额，一部分；股份 v.分享，分担；合用；均分，分摊；分配
sharp,adj.锋利的，锐利的；轮廓分明的，鲜明的；急转的，突然的；刺耳的，敏锐的，机警的 adv.准时地
shelter,n.掩蔽处，躲避处；掩蔽，保护 v.掩蔽，庇护，为…提供避难所；躲避，避难；替自己找借口
sophisticated,adj.老于世故的，老练的；复杂的；精密的；尖端的，高度发展的
sovereign,n.君主，统治，元首 adj.至高无上的，君主的；独立自主的，完全的
sow,vt.播种；传播；激起
toll,n.通行税（费）；代价；损失；钟声 v.鸣钟（特指宣传死亡）
tone,n.音调，音色，风气，气氛；腔调，语气，色调
topic,n.话题，主题，题目
必考词Unit14,
choke,v.（掐住或阻塞气管）使某人停止呼吸；指（烟等）使人难以呼吸，呛； 窒息，噎住；抑制（感情），压制…的成长（或进展、活动等）
chop,v.（大幅度地）削减，降低，终止，取消；劈，砍，剁 n.（羊或猪的）排骨，肉块
circumstance,n.情况，形势，环境；经济情况，境况
cite,vt.引用，引证，举（例）
claim,n.要求，主张；索赔，权利 vt.要求，声称；主张；索赔
clear,adj.易懂的，明白的；清澈的，明亮的；通畅的，无阻的 adv.清楚地，清晰地 v.证明，宣告...无罪；使清澈，使清楚
border,n.边界，边境，边沿 v.邻接，毗邻
bore,v.使厌烦，使厌倦；钻孔，挖（通道） n.令人讨厌的人（或事），麻烦；（管道、枪管等的）内径，口径
born,adj.出身于…的，天生的，生来的
bother,v.打扰，烦扰；烦恼，操心 n.麻烦
acquire,vt.获得，取得；学到
acquisition,n.获得；获得物
act,v.行动，做事；(on/upon)起作用，表演，扮演 n.行为，动作；一幕；法令，条例
action,n.行动（总称），行为（指具体一次行动），作用，战斗，战事
activate,v.使激活，使活化，使（反应）加快；启动，开动，使活动
active,adj.积极的，活跃的；现行的
activity,n.活跃，行动；活力，活性
actual,adj.实在的，实际的
acute,adj.有观察力的，敏锐的；剧烈的，激烈的；严重的；（疾病）急性的
despise,vt.鄙视，蔑视
despite,vt.不管，不顾；即使，尽管
energetic,adj.精力旺盛的，有力的
energy,n.精力，活力，能量，能源
